cod_mun,cod_sec,municipio,provincia,dis_sec,y19,y15,var1519
01053,,San Millán/Donemiliaga,Álava,,NA,NA,NA
01054,,Urkabustaiz,Álava,,NA,NA,NA
01055,,Valdegovía/Gaubea,Álava,,NA,NA,NA
01057,,Villabuena de Álava/Eskuernaga,Álava,,NA,NA,NA
01059,,Vitoria-Gasteiz,Álava,,NA,NA,NA
01060,,Yécora/Iekora,Álava,,NA,NA,NA
01061,,Zalduondo,Álava,,NA,NA,NA
01062,,Zambrana,Álava,,NA,NA,NA
01018,,Zigoitia,Álava,,NA,NA,NA
01063,,Zuia,Álava,,NA,NA,NA
33001,,Allande,Asturias,,15050,12250,22.8571428571429
33002,,Aller,Asturias,,19250,17150,12.2448979591837
33003,,Amieva,Asturias,,14350,10850,32.258064516129
33004,,Avilés,Asturias,,17850,16450,8.51063829787234
33005,,Belmonte de Miranda,Asturias,,16450,13650,20.5128205128205
33006,,Bimenes,Asturias,,17850,15750,13.3333333333333
33007,,Boal,Asturias,,15050,12250,22.8571428571429
33008,,Cabrales,Asturias,,12950,10850,19.3548387096774
33009,,Cabranes,Asturias,,12950,11550,12.1212121212121
33010,,Candamo,Asturias,,17850,15050,18.6046511627907
33012,,Cangas de Onís,Asturias,,13650,12250,11.4285714285714
33011,,Cangas del Narcea,Asturias,,17850,15750,13.3333333333333
33013,,Caravia,Asturias,,15750,12950,21.6216216216216
33014,,Carreño,Asturias,,18550,16450,12.7659574468085
33015,,Caso,Asturias,,16450,15050,9.30232558139535
33016,,Castrillón,Asturias,,19250,17150,12.2448979591837
33017,,Castropol,Asturias,,16450,13650,20.5128205128205
33018,,Coaña,Asturias,,17150,15050,13.953488372093
33019,,Colunga,Asturias,,14350,12950,10.8108108108108
33020,,Corvera de Asturias,Asturias,,17150,15050,13.953488372093
33021,,Cudillero,Asturias,,15050,12950,16.2162162162162
33022,,Degaña,Asturias,,19950,17850,11.7647058823529
33023,,El Franco,Asturias,,16450,13650,20.5128205128205
33024,,Gijón,Asturias,,17850,16450,8.51063829787234
33025,,Gozón,Asturias,,17850,15050,18.6046511627907
33026,,Grado,Asturias,,16450,14350,14.6341463414634
33027,,Grandas de Salime,Asturias,,16450,13650,20.5128205128205
33028,,Ibias,Asturias,,19250,16450,17.0212765957447
33029,,Illano,Asturias,,14350,12250,17.1428571428571
33030,,Illas,Asturias,,18550,16450,12.7659574468085
33031,,Langreo,Asturias,,17850,15750,13.3333333333333
33032,,Laviana,Asturias,,18550,16450,12.7659574468085
33033,,Lena,Asturias,,18550,16450,12.7659574468085
33035,,Llanera,Asturias,,18550,16450,12.7659574468085
33036,,Llanes,Asturias,,14350,12250,17.1428571428571
33037,,Mieres,Asturias,,18550,16450,12.7659574468085
33038,,Morcín,Asturias,,19950,17850,11.7647058823529
33039,,Muros de Nalón,Asturias,,16450,14350,14.6341463414634
33040,,Nava,Asturias,,16450,14350,14.6341463414634
33041,,Navia,Asturias,,17850,15050,18.6046511627907
33042,,Noreña,Asturias,,17850,16450,8.51063829787234
33043,,Onís,Asturias,,12950,10150,27.5862068965517
33044,,Oviedo,Asturias,,19250,17150,12.2448979591837
33045,,Parres,Asturias,,15050,12950,16.2162162162162
33046,,Peñamellera Alta,Asturias,,12950,10150,27.5862068965517
33047,,Peñamellera Baja,Asturias,,13650,10850,25.8064516129032
33048,,Pesoz,Asturias,,12950,12250,5.71428571428571
33049,,Piloña,Asturias,,14350,12250,17.1428571428571
33050,,Ponga,Asturias,,14350,12250,17.1428571428571
33051,,Pravia,Asturias,,15750,13650,15.3846153846154
33052,,Proaza,Asturias,,17850,16450,8.51063829787234
33053,,Quirós,Asturias,,19250,17850,7.84313725490196
33054,,Las Regueras,Asturias,,19250,17150,12.2448979591837
33055,,Ribadedeva,Asturias,,13650,11550,18.1818181818182
33056,,Ribadesella,Asturias,,14350,12250,17.1428571428571
33057,,Ribera de Arriba,Asturias,,17150,15050,13.953488372093
33058,,Riosa,Asturias,,19950,17150,16.3265306122449
33059,,Salas,Asturias,,15050,12950,16.2162162162162
33061,,San Martín de Oscos,Asturias,,13650,12250,11.4285714285714
33060,,San Martín del Rey Aurelio,Asturias,,17850,15750,13.3333333333333
33063,,San Tirso de Abres,Asturias,,13650,12250,11.4285714285714
33062,,Santa Eulalia de Oscos,Asturias,,12950,11550,12.1212121212121
33064,,Santo Adriano,Asturias,,19250,16100,19.5652173913043
33065,,Sariego,Asturias,,17850,17150,4.08163265306122
33066,,Siero,Asturias,,17850,15750,13.3333333333333
33067,,Sobrescobio,Asturias,,19950,17150,16.3265306122449
33068,,Somiedo,Asturias,,15750,12950,21.6216216216216
33069,,Soto del Barco,Asturias,,17850,15050,18.6046511627907
33070,,Tapia de Casariego,Asturias,,16450,14350,14.6341463414634
33071,,Taramundi,Asturias,,15050,12250,22.8571428571429
33072,,Teverga,Asturias,,20300,17850,13.7254901960784
33073,,Tineo,Asturias,,15750,12950,21.6216216216216
33034,,Valdés,Asturias,,15750,12950,21.6216216216216
33074,,Vegadeo,Asturias,,15050,12950,16.2162162162162
33075,,Villanueva de Oscos,Asturias,,12950,10850,19.3548387096774
33076,,Villaviciosa,Asturias,,15750,12950,21.6216216216216
33077,,Villayón,Asturias,,15050,12950,16.2162162162162
33078,,Yernes y Tameza,Asturias,,16450,15050,9.30232558139535
05001,,Adanero,Ávila,,16450,13650,20.5128205128205
05002,,La Adrada,Ávila,,11550,9450,22.2222222222222
05005,,Albornos,Ávila,,13650,12250,11.4285714285714
05007,,Aldeanueva de Santa Cruz,Ávila,,11550,8750,32
05008,,Aldeaseca,Ávila,,12950,11200,15.625
05010,,La Aldehuela,Ávila,,12250,10150,20.6896551724138
05012,,Amavida,Ávila,,10850,10500,3.33333333333333
05013,,El Arenal,Ávila,,13650,11550,18.1818181818182
05014,,Arenas de San Pedro,Ávila,,12250,10150,20.6896551724138
05015,,Arevalillo,Ávila,,NA,NA,NA
05016,,Arévalo,Ávila,,15050,12950,16.2162162162162
05017,,Aveinte,Ávila,,NA,NA,NA
05018,,Avellaneda,Ávila,,NA,NA,NA
05019,,Ávila,Ávila,,17150,15050,13.953488372093
05021,,El Barco de Ávila,Ávila,,13650,11550,18.1818181818182
05022,,El Barraco,Ávila,,13650,11550,18.1818181818182
05023,,Barromán,Ávila,,14350,12250,17.1428571428571
05024,,Becedas,Ávila,,13650,11900,14.7058823529412
05025,,Becedillas,Ávila,,NA,NA,NA
05026,,Bercial de Zapardiel,Ávila,,14350,11550,24.2424242424242
05027,,Las Berlanas,Ávila,,14700,13650,7.69230769230769
05029,,Bernuy-Zapardiel,Ávila,,NA,12250,NA
05030,,Berrocalejo de Aragona,Ávila,,NA,NA,NA
05033,,Blascomillán,Ávila,,11550,10850,6.45161290322581
05034,,Blasconuño de Matacabras,Ávila,,NA,NA,NA
05035,,Blascosancho,Ávila,,NA,10150,NA
05036,,El Bohodón,Ávila,,12250,11550,6.06060606060606
05037,,Bohoyo,Ávila,,10850,9450,14.8148148148148
05038,,Bonilla de la Sierra,Ávila,,12250,9450,29.6296296296296
05039,,Brabos,Ávila,,NA,NA,NA
05040,,Bularros,Ávila,,NA,NA,NA
05041,,Burgohondo,Ávila,,11550,8750,32
05042,,Cabezas de Alambre,Ávila,,15400,12950,18.9189189189189
05043,,Cabezas del Pozo,Ávila,,NA,NA,NA
05044,,Cabezas del Villar,Ávila,,10850,9450,14.8148148148148
05045,,Cabizuela,Ávila,,NA,NA,NA
05046,,Canales,Ávila,,NA,NA,NA
05047,,Candeleda,Ávila,,11550,9450,22.2222222222222
05048,,Cantiveros,Ávila,,12250,10850,12.9032258064516
05049,,Cardeñosa,Ávila,,16450,12950,27.027027027027
05051,,La Carrera,Ávila,,15050,12950,16.2162162162162
05052,,Casas del Puerto,Ávila,,NA,NA,NA
05053,,Casasola,Ávila,,NA,NA,NA
05054,,Casavieja,Ávila,,10850,8750,24
05055,,Casillas,Ávila,,11550,8750,32
05056,,Castellanos de Zapardiel,Ávila,,NA,NA,NA
05057,,Cebreros,Ávila,,12250,10150,20.6896551724138
05058,,Cepeda la Mora,Ávila,,NA,NA,NA
05067,,Chamartín,Ávila,,NA,NA,NA
05059,,Cillán,Ávila,,NA,13650,NA
05060,,Cisla,Ávila,,13650,12250,11.4285714285714
05061,,La Colilla,Ávila,,15050,12250,22.8571428571429
05062,,Collado de Contreras,Ávila,,12950,13650,-5.12820512820513
05063,,Collado del Mirón,Ávila,,NA,NA,NA
05064,,Constanzana,Ávila,,15750,12950,21.6216216216216
05065,,Crespos,Ávila,,14350,11550,24.2424242424242
05066,,Cuevas del Valle,Ávila,,12250,9800,25
05903,,Diego del Carpio,Ávila,,13300,9450,40.7407407407407
05069,,Donjimeno,Ávila,,NA,NA,NA
05070,,Donvidas,Ávila,,NA,NA,NA
05072,,Espinosa de los Caballeros,Ávila,,NA,NA,NA
05073,,Flores de Ávila,Ávila,,12950,10850,19.3548387096774
05074,,Fontiveros,Ávila,,15050,12250,22.8571428571429
05075,,Fresnedilla,Ávila,,NA,8750,NA
05076,,El Fresno,Ávila,,15050,12950,16.2162162162162
05077,,Fuente el Saúz,Ávila,,12250,11550,6.06060606060606
05078,,Fuentes de Año,Ávila,,NA,14350,NA
05079,,Gallegos de Altamiros,Ávila,,NA,NA,NA
05080,,Gallegos de Sobrinos,Ávila,,NA,NA,NA
05081,,Garganta del Villar,Ávila,,NA,NA,NA
05082,,Gavilanes,Ávila,,11550,9450,22.2222222222222
05083,,Gemuño,Ávila,,15050,13300,13.1578947368421
05085,,Gil García,Ávila,,NA,NA,NA
05084,,Gilbuena,Ávila,,NA,NA,NA
05086,,Gimialcón,Ávila,,NA,NA,NA
05087,,Gotarrendura,Ávila,,14350,13650,5.12820512820513
05088,,Grandes y San Martín,Ávila,,NA,NA,NA
05089,,Guisando,Ávila,,12950,12250,5.71428571428571
05090,,Gutierre-Muñoz,Ávila,,NA,NA,NA
05092,,Hernansancho,Ávila,,12950,10850,19.3548387096774
05093,,Herradón de Pinares,Ávila,,12250,10150,20.6896551724138
05094,,Herreros de Suso,Ávila,,15050,12250,22.8571428571429
05095,,Higuera de las Dueñas,Ávila,,11550,9450,22.2222222222222
05096,,La Hija de Dios,Ávila,,NA,NA,NA
05097,,La Horcajada,Ávila,,12250,9450,29.6296296296296
05099,,Horcajo de las Torres,Ávila,,13650,12250,11.4285714285714
05100,,El Hornillo,Ávila,,15050,13650,10.2564102564103
05102,,El Hoyo de Pinares,Ávila,,12250,8750,40
05101,,Hoyocasero,Ávila,,13650,12950,5.40540540540541
05103,,Hoyorredondo,Ávila,,NA,NA,NA
05106,,Hoyos de Miguel Muñoz,Ávila,,NA,NA,NA
05104,,Hoyos del Collado,Ávila,,NA,NA,NA
05105,,Hoyos del Espino,Ávila,,15750,12950,21.6216216216216
05107,,Hurtumpascual,Ávila,,NA,NA,NA
05108,,Junciana,Ávila,,NA,NA,NA
05109,,Langa,Ávila,,14350,11550,24.2424242424242
05110,,Lanzahíta,Ávila,,10850,8750,24
05113,,Los Llanos de Tormes,Ávila,,NA,NA,NA
05112,,El Losar del Barco,Ávila,,12250,11550,6.06060606060606
05114,,Madrigal de las Altas Torres,Ávila,,12950,10150,27.5862068965517
05115,,Maello,Ávila,,14350,11550,24.2424242424242
05116,,Malpartida de Corneja,Ávila,,NA,10850,NA
05117,,Mamblas,Ávila,,13650,11550,18.1818181818182
05118,,Mancera de Arriba,Ávila,,NA,NA,NA
05119,,Manjabálago y Ortigosa de Rioalmar,Ávila,,NA,NA,NA
05120,,Marlín,Ávila,,NA,NA,NA
05121,,Martiherrero,Ávila,,17150,15050,13.953488372093
05122,,Martínez,Ávila,,11200,10150,10.3448275862069
05123,,Mediana de Voltoya,Ávila,,18900,15400,22.7272727272727
05124,,Medinilla,Ávila,,NA,9450,NA
05125,,Mengamuñoz,Ávila,,NA,NA,NA
05126,,Mesegar de Corneja,Ávila,,NA,NA,NA
05127,,Mijares,Ávila,,12250,10500,16.6666666666667
05128,,Mingorría,Ávila,,15750,12250,28.5714285714286
05129,,El Mirón,Ávila,,13650,11550,18.1818181818182
05130,,Mironcillo,Ávila,,19250,NA,NA
05131,,Mirueña de los Infanzones,Ávila,,NA,10150,NA
05132,,Mombeltrán,Ávila,,12250,10150,20.6896551724138
05133,,Monsalupe,Ávila,,NA,NA,NA
05134,,Moraleja de Matacabras,Ávila,,NA,NA,NA
05135,,Muñana,Ávila,,14350,12250,17.1428571428571
05136,,Muñico,Ávila,,NA,9450,NA
05138,,Muñogalindo,Ávila,,16450,12250,34.2857142857143
05139,,Muñogrande,Ávila,,NA,NA,NA
05140,,Muñomer del Peco,Ávila,,12250,11200,9.375
05141,,Muñopepe,Ávila,,NA,13650,NA
05142,,Muñosancho,Ávila,,NA,10850,NA
05143,,Muñotello,Ávila,,NA,NA,NA
05144,,Narrillos del Álamo,Ávila,,NA,NA,NA
05145,,Narrillos del Rebollar,Ávila,,NA,NA,NA
05149,,Narros de Saldueña,Ávila,,14350,11550,24.2424242424242
05147,,Narros del Castillo,Ávila,,13650,11550,18.1818181818182
05148,,Narros del Puerto,Ávila,,NA,NA,NA
05152,,Nava de Arévalo,Ávila,,15050,12950,16.2162162162162
05153,,Nava del Barco,Ávila,,NA,11550,NA
05151,,Navacepedilla de Corneja,Ávila,,NA,9450,NA
05154,,Navadijos,Ávila,,NA,NA,NA
05155,,Navaescurial,Ávila,,NA,NA,NA
05156,,Navahondilla,Ávila,,12950,12950,0
05157,,Navalacruz,Ávila,,17850,14700,21.4285714285714
05158,,Navalmoral,Ávila,,13650,11550,18.1818181818182
05159,,Navalonguilla,Ávila,,12250,9450,29.6296296296296
05160,,Navalosa,Ávila,,12950,10150,27.5862068965517
05161,,Navalperal de Pinares,Ávila,,11550,10150,13.7931034482759
05162,,Navalperal de Tormes,Ávila,,NA,NA,NA
05163,,Navaluenga,Ávila,,11550,10150,13.7931034482759
05164,,Navaquesera,Ávila,,NA,NA,NA
05165,,Navarredonda de Gredos,Ávila,,15750,12250,28.5714285714286
05166,,Navarredondilla,Ávila,,12950,11550,12.1212121212121
05167,,Navarrevisca,Ávila,,12950,11550,12.1212121212121
05168,,Las Navas del Marqués,Ávila,,11550,9450,22.2222222222222
05169,,Navatalgordo,Ávila,,13650,9450,44.4444444444444
05170,,Navatejares,Ávila,,NA,NA,NA
05171,,Neila de San Miguel,Ávila,,NA,NA,NA
05172,,Niharra,Ávila,,14350,12950,10.8108108108108
05173,,Ojos-Albos,Ávila,,NA,NA,NA
05174,,Orbita,Ávila,,NA,NA,NA
05175,,El Oso,Ávila,,10850,11550,-6.06060606060606
05176,,Padiernos,Ávila,,17150,14350,19.5121951219512
05177,,Pajares de Adaja,Ávila,,15050,12250,22.8571428571429
05178,,Palacios de Goda,Ávila,,14350,12950,10.8108108108108
05179,,Papatrigo,Ávila,,13650,10150,34.4827586206897
05180,,El Parral,Ávila,,NA,NA,NA
05181,,Pascualcobo,Ávila,,NA,NA,NA
05182,,Pedro Bernardo,Ávila,,11550,9450,22.2222222222222
05183,,Pedro-Rodríguez,Ávila,,15750,12250,28.5714285714286
05184,,Peguerinos,Ávila,,12250,10850,12.9032258064516
05185,,Peñalba de Ávila,Ávila,,12250,10850,12.9032258064516
05186,,Piedrahíta,Ávila,,14350,12250,17.1428571428571
05187,,Piedralaves,Ávila,,11550,9450,22.2222222222222
05188,,Poveda,Ávila,,NA,NA,NA
05189,,Poyales del Hoyo,Ávila,,10850,8750,24
05190,,Pozanco,Ávila,,NA,NA,NA
05191,,Pradosegar,Ávila,,14350,10850,32.258064516129
05192,,Puerto Castilla,Ávila,,15050,11550,30.3030303030303
05193,,Rasueros,Ávila,,12250,11550,6.06060606060606
05194,,Riocabado,Ávila,,13650,12250,11.4285714285714
05195,,Riofrío,Ávila,,15750,12950,21.6216216216216
05196,,Rivilla de Barajas,Ávila,,NA,NA,NA
05197,,Salobral,Ávila,,15750,12950,21.6216216216216
05198,,Salvadiós,Ávila,,NA,NA,NA
05199,,San Bartolomé de Béjar,Ávila,,NA,NA,NA
05200,,San Bartolomé de Corneja,Ávila,,NA,NA,NA
05201,,San Bartolomé de Pinares,Ávila,,13650,10850,25.8064516129032
05206,,San Esteban de los Patos,Ávila,,NA,NA,NA
05208,,San Esteban de Zapardiel,Ávila,,NA,NA,NA
05207,,San Esteban del Valle,Ávila,,10850,9450,14.8148148148148
05209,,San García de Ingelmos,Ávila,,NA,NA,NA
05901,,San Juan de Gredos,Ávila,,16100,12250,31.4285714285714
05210,,San Juan de la Encinilla,Ávila,,NA,NA,NA
05211,,San Juan de la Nava,Ávila,,11550,8750,32
05212,,San Juan del Molinillo,Ávila,,11550,10850,6.45161290322581
05213,,San Juan del Olmo,Ávila,,NA,12600,NA
05214,,San Lorenzo de Tormes,Ávila,,NA,NA,NA
05215,,San Martín de la Vega del Alberche,Ávila,,12250,11550,6.06060606060606
05216,,San Martín del Pimpollar,Ávila,,12950,10850,19.3548387096774
05217,,San Miguel de Corneja,Ávila,,NA,NA,NA
05218,,San Miguel de Serrezuela,Ávila,,12250,9450,29.6296296296296
05219,,San Pascual,Ávila,,NA,NA,NA
05220,,San Pedro del Arroyo,Ávila,,14350,11550,24.2424242424242
05231,,San Vicente de Arévalo,Ávila,,14350,12250,17.1428571428571
05204,,Sanchidrián,Ávila,,13650,12250,11.4285714285714
05205,,Sanchorreja,Ávila,,NA,NA,NA
05222,,Santa Cruz de Pinares,Ávila,,11550,9450,22.2222222222222
05221,,Santa Cruz del Valle,Ávila,,11550,9100,26.9230769230769
05226,,Santa María de los Caballeros,Ávila,,NA,NA,NA
05224,,Santa María del Arroyo,Ávila,,17150,14350,19.5121951219512
05225,,Santa María del Berrocal,Ávila,,12950,11550,12.1212121212121
05902,,Santa María del Cubillo,Ávila,,17150,13650,25.6410256410256
05227,,Santa María del Tiétar,Ávila,,10850,10150,6.89655172413793
05228,,Santiago del Collado,Ávila,,12250,12600,-2.77777777777778
05904,,Santiago del Tormes,Ávila,,11550,10500,10
05229,,Santo Domingo de las Posadas,Ávila,,NA,NA,NA
05230,,Santo Tomé de Zabarcos,Ávila,,NA,NA,NA
05232,,La Serrada,Ávila,,15750,11550,36.3636363636364
05233,,Serranillos,Ávila,,11550,10150,13.7931034482759
05234,,Sigeres,Ávila,,NA,NA,NA
05235,,Sinlabajos,Ávila,,18550,15050,23.2558139534884
05236,,Solana de Ávila,Ávila,,11550,10150,13.7931034482759
05237,,Solana de Rioalmar,Ávila,,12250,13650,-10.2564102564103
05238,,Solosancho,Ávila,,15050,11550,30.3030303030303
05239,,Sotalbo,Ávila,,15050,12250,22.8571428571429
05240,,Sotillo de la Adrada,Ávila,,11550,9450,22.2222222222222
05241,,El Tiemblo,Ávila,,11550,9450,22.2222222222222
05242,,Tiñosillos,Ávila,,15050,12250,22.8571428571429
05243,,Tolbaños,Ávila,,NA,NA,NA
05244,,Tormellas,Ávila,,NA,NA,NA
05245,,Tornadizos de Ávila,Ávila,,17150,12950,32.4324324324324
05247,,La Torre,Ávila,,10850,10150,6.89655172413793
05246,,Tórtoles,Ávila,,NA,NA,NA
05249,,Umbrías,Ávila,,NA,10150,NA
05251,,Vadillo de la Sierra,Ávila,,NA,NA,NA
05252,,Valdecasa,Ávila,,NA,NA,NA
05253,,Vega de Santa María,Ávila,,NA,NA,NA
05254,,Velayos,Ávila,,12250,10850,12.9032258064516
05256,,Villaflor,Ávila,,15750,11550,36.3636363636364
05257,,Villafranca de la Sierra,Ávila,,15050,10850,38.7096774193548
05905,,Villanueva de Ávila,Ávila,,14350,12250,17.1428571428571
05258,,Villanueva de Gómez,Ávila,,13650,11550,18.1818181818182
05259,,Villanueva del Aceral,Ávila,,15050,13650,10.2564102564103
05260,,Villanueva del Campillo,Ávila,,14350,10850,32.258064516129
05261,,Villar de Corneja,Ávila,,NA,NA,NA
05262,,Villarejo del Valle,Ávila,,13650,9450,44.4444444444444
05263,,Villatoro,Ávila,,12250,10150,20.6896551724138
05264,,Viñegra de Moraña,Ávila,,NA,NA,NA
05265,,Vita,Ávila,,NA,NA,NA
05266,,Zapardiel de la Cañada,Ávila,,NA,NA,NA
05267,,Zapardiel de la Ribera,Ávila,,10850,10150,6.89655172413793
06001,,Acedera,Badajoz,,12250,10850,12.9032258064516
06002,,Aceuchal,Badajoz,,10850,8750,24
06003,,Ahillones,Badajoz,,12950,10850,19.3548387096774
06004,,Alange,Badajoz,,11550,9450,22.2222222222222
06005,,La Albuera,Badajoz,,10850,9450,14.8148148148148
06006,,Alburquerque,Badajoz,,11550,9450,22.2222222222222
06007,,Alconchel,Badajoz,,10850,8750,24
06008,,Alconera,Badajoz,,11550,9450,22.2222222222222
06009,,Aljucén,Badajoz,,13300,10850,22.5806451612903
06010,,Almendral,Badajoz,,10850,9450,14.8148148148148
06011,,Almendralejo,Badajoz,,12250,10150,20.6896551724138
06012,,Arroyo de San Serván,Badajoz,,10850,8750,24
06013,,Atalaya,Badajoz,,10150,8750,16
06014,,Azuaga,Badajoz,,12950,10850,19.3548387096774
06015,,Badajoz,Badajoz,,15050,13650,10.2564102564103
06016,,Barcarrota,Badajoz,,11550,9450,22.2222222222222
06017,,Baterno,Badajoz,,10150,8750,16
06018,,Benquerencia de la Serena,Badajoz,,10150,8750,16
06019,,Berlanga,Badajoz,,10850,9450,14.8148148148148
06020,,Bienvenida,Badajoz,,11550,9450,22.2222222222222
06021,,Bodonal de la Sierra,Badajoz,,10850,9450,14.8148148148148
06022,,Burguillos del Cerro,Badajoz,,10850,8750,24
06023,,Cabeza del Buey,Badajoz,,12250,10150,20.6896551724138
06024,,Cabeza la Vaca,Badajoz,,10150,8750,16
06025,,Calamonte,Badajoz,,12950,10850,19.3548387096774
06026,,Calera de León,Badajoz,,11200,9450,18.5185185185185
06027,,Calzadilla de los Barros,Badajoz,,11550,10150,13.7931034482759
06028,,Campanario,Badajoz,,12250,10150,20.6896551724138
06029,,Campillo de Llerena,Badajoz,,10850,9450,14.8148148148148
06030,,Capilla,Badajoz,,11550,8750,32
06031,,Carmonita,Badajoz,,9450,8050,17.3913043478261
06032,,El Carrascalejo,Badajoz,,NA,NA,NA
06033,,Casas de Don Pedro,Badajoz,,10850,8750,24
06034,,Casas de Reina,Badajoz,,12250,10850,12.9032258064516
06035,,Castilblanco,Badajoz,,12250,10150,20.6896551724138
06036,,Castuera,Badajoz,,12950,10850,19.3548387096774
06042,,Cheles,Badajoz,,10850,8400,29.1666666666667
06037,,La Codosera,Badajoz,,10150,8050,26.0869565217391
06038,,Cordobilla de Lácara,Badajoz,,10150,8050,26.0869565217391
06039,,La Coronada,Badajoz,,11550,9450,22.2222222222222
06040,,Corte de Peleas,Badajoz,,10150,8750,16
06041,,Cristina,Badajoz,,10850,9450,14.8148148148148
06043,,Don Álvaro,Badajoz,,12950,10150,27.5862068965517
06044,,Don Benito,Badajoz,,13650,11550,18.1818181818182
06045,,Entrín Bajo,Badajoz,,10850,8750,24
06046,,Esparragalejo,Badajoz,,12250,10150,20.6896551724138
