area,cod_mun,cod_sec,municipio,provincia,y19,y15
sec_censal,,4808201006,,,20650,18550
sec_censal,,4808201007,,,17150,14350
sec_censal,,4808201008,,,19250,16450
sec_censal,,4808201009,,,19250,17150
sec_censal,,4808201010,,,16450,14350
sec_censal,,4808201011,,,15750,14350
sec_censal,,4808201012,,,17150,15400
sec_censal,,4808201013,,,15750,13650
sec_censal,,4808201014,,,21350,18550
sec_censal,,4808201016,,,17850,15750
sec_censal,,4808201017,,,22050,19950
sec_censal,,4808201018,,,15750,13650
sec_censal,,4808202001,,,15750,14350
sec_censal,,4808202003,,,19250,16450
sec_censal,,4808202004,,,15050,14350
sec_censal,,4808202005,,,25550,23450
sec_censal,,4808202006,,,19600,16450
sec_censal,,4808202007,,,19950,19250
sec_censal,,4808202008,,,22750,20650
sec_censal,,4808203001,,,20650,19250
sec_censal,,4808203002,,,16450,14350
sec_censal,,4808203003,,,23450,21350
sec_censal,,4808203004,,,17850,16450
sec_censal,,4808203005,,,17850,15750
sec_censal,,4808203006,,,19250,17150
sec_censal,,4808203007,,,18550,16450
sec_censal,,4808203008,,,21350,17850
sec_censal,,4808204001,,,17150,15750
sec_censal,,4808204002,,,15050,13650
sec_censal,,4808204003,,,15750,14350
sec_censal,,4808204004,,,17150,16450
sec_censal,,4808204005,,,19250,17150
sec_censal,,4808205001,,,12250,10850
sec_censal,,3605101001,,,15750,12950
sec_censal,,3605101002,,,14350,12250
sec_censal,,3605101003,,,15050,12250
sec_censal,,3605101004,,,15750,12950
sec_censal,,3605101005,,,15050,11550
sec_censal,,3605101006,,,14350,11550
sec_censal,,3605102001,,,14350,11550
sec_censal,,3605102002,,,15050,12950
sec_censal,,3605102003,,,15050,12250
sec_censal,,3605103001,,,15050,12250
sec_censal,,3605103002,,,15750,12950
sec_censal,,3605103003,,,15750,12950
sec_censal,,3605103004,,,15050,11550
sec_censal,,4921001001,,,12950,10150
sec_censal,,4715701001,,,16450,13650
sec_censal,,3730101001,,,,
sec_censal,,936101001,,,20650,17850
sec_censal,,3306501001,,,17850,17150
sec_censal,,2416301001,,,18550,16450
sec_censal,,2416301002,,,24150,22050
sec_censal,,2416301003,,,23450,20650
sec_censal,,2221301001,,,17850,15050
sec_censal,,2221301002,,,14350,12250
sec_censal,,2221301003,,,15750,13650
sec_censal,,3908101001,,,14350,11550
sec_censal,,936201001,,,22050,17850
sec_censal,,4314201001,,,16450,15050
sec_censal,,3207801001,,,15050,12950
sec_censal,,2705701001,,,15750,12950
sec_censal,,2705701002,,,14350,12950
sec_censal,,2705701003,,,15050,12250
sec_censal,,2705701004,,,15050,12950
sec_censal,,2705701005,,,13650,10150
sec_censal,,2705701006,,,14350,12950
sec_censal,,2705701007,,,13650,
sec_censal,,2705702001,,,15750,12250
sec_censal,,2705703001,,,14350,11550
sec_censal,,2705704001,,,14350,11550
sec_censal,,1718601001,,,20650,17850
sec_censal,,1718601002,,,20650,17850
sec_censal,,1718601003,,,19250,16450
sec_censal,,3122201001,,,,
sec_censal,,4421001001,,,14350,12250
sec_censal,,2520101001,,,21350,17850
sec_censal,,2520001001,,,15750,14350
sec_censal,,3122301001,,,,
sec_censal,,4515901001,,,,11550
sec_censal,,936301001,,,19250,15750
sec_censal,,5024001001,,,19250,16450
sec_censal,,1925101001,,,,
sec_censal,,1017301001,,,12250,11550
sec_censal,,4109001001,,,12600,10150
sec_censal,,4109001002,,,10850,9450
sec_censal,,4109001003,,,10850,8050
sec_censal,,4109001004,,,10850,8750
sec_censal,,3730201001,,,15050,12950
sec_censal,,4019201001,,,15050,12950
sec_censal,,1718701001,,,18550,15750
sec_censal,,3804101001,,,17850,14350
sec_censal,,3804101002,,,13650,11550
sec_censal,,3804101003,,,12950,10150
sec_censal,,3804101004,,,18550,15750
sec_censal,,3804101005,,,15750,11550
sec_censal,,3804101006,,,13650,10850
sec_censal,,4314301001,,,,
sec_censal,,2705801001,,,13650,12250
sec_censal,,2705801002,,,13650,10850
sec_censal,,2705801003,,,13650,11550
sec_censal,,312301001,,,12950,9450
sec_censal,,312301002,,,12250,10150
sec_censal,,312301003,,,12950,10850
sec_censal,,312301004,,,14350,11550
sec_censal,,312301005,,,12250,9450
sec_censal,,312302001,,,13650,10850
sec_censal,,312302002,,,15050,11550
sec_censal,,2908601001,,,10500,8750
sec_censal,,1925201001,,,,
sec_censal,,4019301001,,,13650,11550
sec_censal,,4715801001,,,15050,13650
sec_censal,,2221401001,,,21350,15750
sec_censal,,4314401001,,,19950,17150
sec_censal,,4622301001,,,15050,13650
sec_censal,,4622301002,,,15050,12950
sec_censal,,4622301003,,,15750,13650
sec_censal,,4622301004,,,16450,13650
sec_censal,,4622301005,,,12250,10850
sec_censal,,4622301006,,,15750,12950
sec_censal,,2908701001,,,12250,9450
sec_censal,,5024201001,,,15750,13300
sec_censal,,4622401001,,,17850,14350
sec_censal,,1210401001,,,14350,12250
sec_censal,,1210401002,,,15050,12250
sec_censal,,1210401003,,,14350,12250
sec_censal,,1210401004,,,15750,12950
sec_censal,,1210401005,,,15050,12250
sec_censal,,1210402001,,,15050,12250
sec_censal,,1210403001,,,14350,12250
sec_censal,,4019401001,,,23450,19250
sec_censal,,4019401002,,,22050,21350
sec_censal,,4019401003,,,22750,19950
sec_censal,,4019401004,,,22750,17850
sec_censal,,4019401005,,,22050,17850
sec_censal,,4019402001,,,18550,18550
sec_censal,,4019402002,,,17150,15050
sec_censal,,4019403001,,,17150,15050
sec_censal,,4019403002,,,17850,16450
sec_censal,,4019403003,,,18550,16450
sec_censal,,4019403004,,,19600,16450
sec_censal,,4019403005,,,24150,22750
sec_censal,,4019403006,,,19250,18550
sec_censal,,4019403007,,,24850,22050
sec_censal,,4019403008,,,16450,15750
sec_censal,,4019403009,,,24150,22050
sec_censal,,4019404001,,,17150,15750
sec_censal,,4019404002,,,19250,17150
sec_censal,,4019404003,,,15750,13650
sec_censal,,4019404004,,,15050,13650
sec_censal,,4019404005,,,14350,13650
sec_censal,,4019404006,,,18550,17150
sec_censal,,4019404007,,,16450,13650
sec_censal,,4019404008,,,17850,15750
sec_censal,,4019404009,,,13650,12250
sec_censal,,4019404010,,,16450,13650
sec_censal,,4019405001,,,16450,15750
sec_censal,,4019405002,,,14350,12950
sec_censal,,4019405003,,,16450,13650
sec_censal,,4019405004,,,10850,9450
sec_censal,,4019405005,,,14350,12250
sec_censal,,4019405006,,,17150,15050
sec_censal,,4019405007,,,17150,14350
sec_censal,,4019405008,,,19950,17150
sec_censal,,4019406001,,,16450,14350
sec_censal,,4019406002,,,15050,13650
sec_censal,,4019406003,,,15050,12950
sec_censal,,4019406004,,,16450,13650
sec_censal,,4019406005,,,18550,16450
sec_censal,,4019407001,,,18550,15750
sec_censal,,4019407002,,,17150,15050
sec_censal,,4019407003,,,15050,12250
sec_censal,,4019407004,,,17150,14350
sec_censal,,2007001001,,,24850,
sec_censal,,2308101001,,,12250,10850
sec_censal,,2308101002,,,12250,10850
sec_censal,,2308101003,,,,
sec_censal,,612401001,,,10850,8750
sec_censal,,612402001,,,10850,8750
sec_censal,,4421101001,,,,
sec_censal,,1017401001,,,12950,10150
sec_censal,,4516001001,,,14350,11550
sec_censal,,2221501001,,,20650,19600
sec_censal,,1925401001,,,,
sec_censal,,3908201001,,,15050,12250
sec_censal,,312401001,,,15050,13650
sec_censal,,4622501001,,,14350,12250
sec_censal,,705801001,,,19250,16450
sec_censal,,705801002,,,17150,15750
sec_censal,,705802001,,,17150,14000
sec_censal,,1718801001,,,17850,16450
sec_censal,,4314501001,,,17850,15050
sec_censal,,4314502001,,,19250,17150
sec_censal,,4314502002,,,19950,17150
sec_censal,,1990101001,,,,
sec_censal,,4622601001,,,,
sec_censal,,2221701001,,,15050,14700
sec_censal,,2416401001,,,17850,13650
sec_censal,,4314601001,,,,
sec_censal,,704701001,,,17850,15050
sec_censal,,704702001,,,18550,16450
sec_censal,,408201001,,,15750,12950
sec_censal,,2221801001,,,,
sec_censal,,4304401001,,,14350,12250
sec_censal,,4304402001,,,12950,10850
sec_censal,,4304402002,,,15050,12250
sec_censal,,312501001,,,13650,10850
sec_censal,,4421201001,,,,
sec_censal,,2520201001,,,17150,17850
sec_censal,,2503501001,,,17850,17150
sec_censal,,826701001,,,20650,17150
sec_censal,,826701002,,,19250,16450
sec_censal,,826701003,,,19250,17150
sec_censal,,826701004,,,19950,17850
sec_censal,,826701005,,,20650,17150
sec_censal,,4622701001,,,15050,11550
sec_censal,,3730401001,,,12950,10850
sec_censal,,4019501001,,,14700,12250
sec_censal,,4019601001,,,,
sec_censal,,936501001,,,,
sec_censal,,3730501001,,,14350,12250
sec_censal,,1719001001,,,19250,16450
sec_censal,,2813801001,,,,
sec_censal,,3417501001,,,,
sec_censal,,408301001,,,15050,12950
sec_censal,,408302001,,,12250,9450
sec_censal,,4217101001,,,17150,12950
sec_censal,,2520401001,,,14350,12250
sec_censal,,2520401002,,,15050,13650
sec_censal,,4622801001,,,14350,11550
sec_censal,,4622801002,,,22750,19950
sec_censal,,1719101001,,,19250,16100
sec_censal,,4715901001,,,15050,13650
sec_censal,,523201001,,,15750,11550
sec_censal,,1017501001,,,12250,10150
sec_censal,,1017502001,,,10850,8750
sec_censal,,3730601001,,,11550,10850
sec_censal,,3730701001,,,11550,11550
sec_censal,,523301001,,,11550,10150
sec_censal,,2814001001,,,18550,15050
sec_censal,,2814001002,,,19950,17150
sec_censal,,2814001003,,,17150,15050
sec_censal,,1210301001,,,,
sec_censal,,2990401001,,,11550,8750
sec_censal,,1017601001,,,12950,11550
sec_censal,,2222001001,,,17150,16450
sec_censal,,4516101001,,,14350,12250
sec_censal,,4516101002,,,13650,12250
sec_censal,,4516101003,,,15050,13650
sec_censal,,4516101004,,,15750,12950
sec_censal,,4516101005,,,14350,12250
sec_censal,,4516101006,,,15050,12950
sec_censal,,4516101007,,,15750,12950
sec_censal,,4516101008,,,15050,13650
sec_censal,,4516101009,,,12950,12250
sec_censal,,4516101010,,,13650,12950
sec_censal,,4516101011,,,15050,14350
sec_censal,,4516101012,,,12950,
sec_censal,,4516101013,,,15750,
sec_censal,,3122401001,,,,
sec_censal,,4808401001,,,19250,17850
sec_censal,,4808401002,,,17850,16450
sec_censal,,4808401003,,,19950,17850
sec_censal,,4808401004,,,18550,16450
sec_censal,,4808401005,,,21350,19250
sec_censal,,4808401006,,,15750,15050
sec_censal,,4808401007,,,19950,17850
sec_censal,,4808401008,,,18550,17850
sec_censal,,4808402001,,,15050,14350
sec_censal,,4808402002,,,16450,15750
sec_censal,,4808402003,,,19950,18550
sec_censal,,4808402004,,,18550,16450
sec_censal,,4808402005,,,18550,16450
sec_censal,,4808402006,,,17850,15750
sec_censal,,4808403001,,,17850,15750
sec_censal,,4808403002,,,15050,13650
sec_censal,,4808403003,,,15750,15050
sec_censal,,4808403004,,,14350,12950
sec_censal,,4808403005,,,14350,11550
sec_censal,,4808403006,,,16450,14000
sec_censal,,4808404001,,,16450,15050
sec_censal,,4808404002,,,17850,15750
sec_censal,,4808404003,,,15750,15050
sec_censal,,4808404004,,,15750,13650
sec_censal,,4808404005,,,13650,13650
sec_censal,,4808404006,,,14350,12250
sec_censal,,5024301001,,,14350,12950
sec_censal,,2222101001,,,15050,12950
sec_censal,,1719201001,,,18550,16450
sec_censal,,1103401001,,,12250,9450
sec_censal,,1103401002,,,12250,9450
sec_censal,,1925501001,,,,
sec_censal,,2520301001,,,10850,8750
sec_censal,,2520301002,,,12250,10850
sec_censal,,2520301003,,,15750,12950
sec_censal,,2520301004,,,15750,14350
sec_censal,,2520301005,,,12250,10150
sec_censal,,2520301006,,,15750,13650
sec_censal,,2520301007,,,15050,12950
sec_censal,,826901001,,,21350,18550
sec_censal,,826901002,,,19250,17150
sec_censal,,4109101001,,,22750,19950
sec_censal,,4109101002,,,22050,19950
sec_censal,,4109101003,,,21000,17850
sec_censal,,4109101004,,,22050,19950
sec_censal,,4109101005,,,23450,18550
sec_censal,,4109101006,,,23450,20650
sec_censal,,4109101007,,,25550,22050
sec_censal,,4109101008,,,22050,19250
sec_censal,,4109101009,,,23450,19250
sec_censal,,4109101010,,,21350,18550
sec_censal,,4109101011,,,21350,18550
sec_censal,,4109101012,,,23800,19950
sec_censal,,4109101013,,,22750,20650
sec_censal,,4109101014,,,21350,18550
sec_censal,,4109101015,,,,18550
sec_censal,,4109101016,,,22050,17150
sec_censal,,4109101017,,,18550,15050
sec_censal,,4109101018,,,17850,15750
sec_censal,,4109101019,,,17850,15050
sec_censal,,4109101020,,,19950,17850
sec_censal,,4109101021,,,22750,19250
sec_censal,,4109101022,,,17850,13650
sec_censal,,4109101023,,,18900,15750
sec_censal,,4109101024,,,18550,17150
sec_censal,,4109101025,,,17850,15050
sec_censal,,4109101026,,,24150,21350
sec_censal,,4109101027,,,26250,23450
sec_censal,,4109101028,,,20650,17150
sec_censal,,4109101029,,,18550,15750
sec_censal,,4109101030,,,22050,19950
sec_censal,,4109101032,,,19250,17850
sec_censal,,4109101033,,,19950,16450
sec_censal,,4109101034,,,25550,22050
sec_censal,,4109101035,,,23450,21350
sec_censal,,4109101036,,,,17850
sec_censal,,4109101037,,,25550,26250
sec_censal,,4109101038,,,26950,22750
sec_censal,,4109101039,,,26250,21350
sec_censal,,4109101040,,,25550,22750
sec_censal,,4109101041,,,26250,24150
sec_censal,,4109101042,,,22750,17850
sec_censal,,4109101043,,,25900,23450
sec_censal,,4109101044,,,,24150
sec_censal,,4109101045,,,21350,18550
sec_censal,,4109101046,,,22050,19950
sec_censal,,4109101047,,,20650,18550
sec_censal,,4109101048,,,21350,17850
sec_censal,,4109101049,,,23450,18550
sec_censal,,4109101050,,,17850,14350
sec_censal,,4109101051,,,22050,17150
sec_censal,,4109102001,,,21350,17850
sec_censal,,4109102002,,,11550,11550
sec_censal,,4109102003,,,19950,19250
sec_censal,,4109102004,,,19250,16450
sec_censal,,4109102005,,,22050,18550
sec_censal,,4109102006,,,16450,13650
sec_censal,,4109102007,,,16450,13650
sec_censal,,4109102008,,,15750,14350
sec_censal,,4109102009,,,10850,9450
sec_censal,,4109102010,,,10850,9450
sec_censal,,4109102011,,,9450,7350
sec_censal,,4109102012,,,8050,7350
sec_censal,,4109102013,,,10150,8750
sec_censal,,4109102014,,,12250,11550
sec_censal,,4109102015,,,8750,7350
sec_censal,,4109102016,,,11550,10150
sec_censal,,4109102017,,,16450,13650
sec_censal,,4109102018,,,15050,12950
sec_censal,,4109102019,,,17150,15050
sec_censal,,4109102020,,,22050,19250
sec_censal,,4109102021,,,13650,12250
sec_censal,,4109102022,,,12950,10850
sec_censal,,4109102023,,,8750,8050
sec_censal,,4109102024,,,16450,14350
sec_censal,,4109102025,,,11550,11550
sec_censal,,4109102026,,,10850,9450
sec_censal,,4109102027,,,13650,10850
sec_censal,,4109102028,,,10850,10150
sec_censal,,4109102029,,,12250,10150
sec_censal,,4109102030,,,12250,11550
sec_censal,,4109102031,,,8750,8050
sec_censal,,4109102032,,,18550,15750
sec_censal,,4109102033,,,15050,12950
sec_censal,,4109102036,,,12250,10850
sec_censal,,4109102038,,,15050,13650
sec_censal,,4109102039,,,14350,12950
sec_censal,,4109102040,,,15050,12250
sec_censal,,4109102041,,,8750,8050
sec_censal,,4109102042,,,9450,8050
sec_censal,,4109102043,,,12950,11550
sec_censal,,4109102044,,,22050,18550
sec_censal,,4109102045,,,19250,17850
sec_censal,,4109102047,,,7350,5950
sec_censal,,4109102048,,,22050,20300
sec_censal,,4109102049,,,11550,9450
sec_censal,,4109102050,,,12950,11550
sec_censal,,4109102051,,,13650,12250
sec_censal,,4109102052,,,9450,7350
sec_censal,,4109102053,,,15050,13650
sec_censal,,4109102054,,,10850,9450
sec_censal,,4109102055,,,12950,11550
sec_censal,,4109102056,,,15750,13650
sec_censal,,4109102057,,,14350,12950
sec_censal,,4109102058,,,8750,6650
sec_censal,,4109102059,,,,9450
sec_censal,,4109102060,,,15050,12950
sec_censal,,4109102061,,,17850,15750
sec_censal,,4109102063,,,14350,12950
sec_censal,,4109102064,,,16450,14350
sec_censal,,4109102065,,,18550,15750
sec_censal,,4109102066,,,17150,16450
sec_censal,,4109102067,,,19950,18550
sec_censal,,4109103001,,,23450,20650
sec_censal,,4109103002,,,23450,21350
sec_censal,,4109103003,,,28350,25550
sec_censal,,4109103004,,,19950,17850
sec_censal,,4109103005,,,23450,20650
sec_censal,,4109103006,,,26250,23800
sec_censal,,4109103007,,,18550,17850
sec_censal,,4109103008,,,24850,22750
sec_censal,,4109103009,,,23450,22050
sec_censal,,4109103010,,,27650,24150
sec_censal,,4109103011,,,23450,22750
sec_censal,,4109103012,,,22050,20650
sec_censal,,4109103013,,,25550,22750
sec_censal,,4109103014,,,26250,24150
sec_censal,,4109103015,,,24850,22750
sec_censal,,4109103016,,,22050,19950
sec_censal,,4109103017,,,31850,27650
sec_censal,,4109103019,,,16450,13650
sec_censal,,4109103020,,,15750,13650
sec_censal,,4109103021,,,15750,13650
sec_censal,,4109103022,,,15050,12950
sec_censal,,4109103023,,,19950,17850
sec_censal,,4109103024,,,16450,14350
sec_censal,,4109103025,,,19250,15750
sec_censal,,4109103026,,,19950,16450
sec_censal,,4109103027,,,26950,23450
sec_censal,,4109103028,,,33250,29050
sec_censal,,4109103029,,,26950,24850
sec_censal,,4109103030,,,23450,22050
sec_censal,,4109103031,,,22050,18550
sec_censal,,4109103032,,,27650,24850
sec_censal,,4109103033,,,26250,21350
sec_censal,,4109103034,,,24850,21350
sec_censal,,4109103035,,,22050,19250
sec_censal,,4109103036,,,24850,21350
sec_censal,,4109103037,,,26250,23450
sec_censal,,4109103038,,,31150,27650
sec_censal,,4109103039,,,22050,19250
sec_censal,,4109103040,,,26950,25550
sec_censal,,4109103041,,,27650,24850
sec_censal,,4109103042,,,22750,
sec_censal,,4109104001,,,8050,7350
sec_censal,,4109104002,,,7350,5950
sec_censal,,4109104003,,,6650,5950
sec_censal,,4109104004,,,6650,5950
sec_censal,,4109104005,,,6650,5950
sec_censal,,4109104006,,,7350,5950
sec_censal,,4109104007,,,8750,8050
sec_censal,,4109104008,,,8050,7350
sec_censal,,4109104009,,,8750,7350
sec_censal,,4109104010,,,10850,11550
sec_censal,,4109104011,,,9450,8750
sec_censal,,4109104012,,,10150,8750
sec_censal,,4109104013,,,8750,7350
sec_censal,,4109104014,,,13650,12250
sec_censal,,4109104015,,,16450,14350
sec_censal,,4109104016,,,10850,8750
sec_censal,,4109104017,,,12250,10850
sec_censal,,4109104018,,,12250,9450
sec_censal,,4109104019,,,12950,12250
sec_censal,,4109104020,,,12250,10150
sec_censal,,4109104021,,,10850,9450
sec_censal,,4109104022,,,12250,10150
sec_censal,,4109104023,,,15050,12250
sec_censal,,4109104024,,,15050,13650
sec_censal,,4109104025,,,13650,10850
sec_censal,,4109104026,,,12250,10850
sec_censal,,4109104027,,,5950,5250
sec_censal,,4109104028,,,7350,5950
sec_censal,,4109104029,,,7350,6650
sec_censal,,4109104030,,,8750,6650
sec_censal,,4109104031,,,11550,9450
sec_censal,,4109104032,,,15050,12250
sec_censal,,4109104033,,,12950,10150
sec_censal,,4109104034,,,14350,12250
sec_censal,,4109104035,,,12250,10850
sec_censal,,4109104036,,,8750,8050
sec_censal,,4109104037,,,10150,9450
sec_censal,,4109104038,,,8750,7350
sec_censal,,4109104039,,,12250,9450
sec_censal,,4109104040,,,12950,11550
sec_censal,,4109104041,,,15750,12950
sec_censal,,4109104042,,,13650,12250
